GROUP	DISTANCE
Tumor	1.3861518305874
Tumor	0.5861341871573021
Tumor	0.3160696939702019
Tumor	-0.45708829435489107
Tumor	-0.7087770676095073
Tumor	-0.493019062660909
Tumor	1.0010296829509782
Tumor	-0.5236421377400606
Tumor	-0.6064724474268575
Tumor	0.4897024022539246
Tumor	-1.2892129281779403
Tumor	-1.7041605601544434
Tumor	1.6008488181967433
Tumor	1.8622566818503614
Tumor	-1.3024712869925819
Tumor	0.3316877804178346
Tumor	-0.9007820138307203
Tumor	-1.1912097994349553
Tumor	-1.436367711379869
Tumor	-0.7594697174826365
Tumor	-1.2508990965174531
Tumor	-0.7374893716178677
Tumor	-0.9522286211089754
Tumor	-1.4891829851993668
Tumor	-0.29423602009352173
Tumor	-0.1507651414002118
Tumor	-0.9261889037531488
Tumor	-0.1507651414002118
Tumor	0.054267164993634445
Tumor	-0.997172725607827
Tumor	-0.7374893716178677
Tumor	0.018560041032526963
Tumor	-0.07837201571135935
Tumor	-0.867815207646391
Tumor	-1.1574932557251185
Tumor	-0.7087770676095073
Tumor	-0.09262753634890511
Tumor	-0.022392042286641413
Tumor	-0.35407675735749344
Tumor	0.9919702923853883
Tumor	-1.548535737312675
Tumor	-1.0251627123201914
Tumor	-0.4749458745583505
Tumor	0.6655002789896522
Tumor	0.12385713918992193
Tumor	-1.5932371302854875
Tumor	0.412004650893573
Tumor	-0.6263109977239623
Tumor	-0.4452992829787175
Tumor	0.22411123327426277
Tumor	-0.5486148938883619
Tumor	-1.1685748626052948
Tumor	-0.7087770676095073
Tumor	-1.3731503951807482
Tumor	-0.2782827224636487
Tumor	-0.2782827224636487
Tumor	-0.3375392578977146
Tumor	-0.18555229536614395
Tumor	0.24442678748447466
Tumor	-0.8924459239431409
Tumor	0.5294382257078848
Tumor	1.4153879640017204
Tumor	0.03649295688028999
Tumor	-0.2782827224636487
Tumor	-0.11180483274103026
Tumor	0.8747236211523073
Tumor	-0.2782827224636487
Tumor	-0.5740336978785674
Tumor	0.11957560142272033
Tumor	-0.11180483274103026
Tumor	1.5324513818499887
Tumor	0.6586939355450373
Tumor	-1.2892129281779403
Tumor	0.7851427164552639
Tumor	1.269335832056503
Tumor	2.232479600313578
Tumor	-1.5702641357671563
Tumor	0.7883920942775494
Tumor	0.14513494915269687
Tumor	-0.07837201571135935
Tumor	-0.022392042286641413
Tumor	0.23632299363623058
Tumor	-0.7743473814324786
Tumor	-1.1145979686291843
Tumor	-0.4452992829787175
Tumor	-0.5486148938883619
Tumor	-0.4749458745583505
Tumor	-0.8358045729984269
Tumor	1.4153879640017204
Tumor	-1.0251627123201914
Tumor	-0.5298447841058886
Tumor	-0.5298447841058886
Tumor	2.635328969764674
Tumor	1.7795367195405887
Tumor	-0.3596269509073874
Tumor	1.310557783844586
Tumor	-1.2508990965174531
Tumor	0.6278448868653106
Tumor	-0.701700394079989
Tumor	-0.7374893716178677
Tumor	0.30428580565486435
Tumor	-0.9261889037531488
Tumor	-0.1507651414002118
Tumor	-0.22615762510174303
Tumor	-0.6464464336766609
Tumor	-1.1145979686291843
Tumor	-0.6464464336766609
Tumor	2.0560819036829403
Tumor	0.8430577080926537
Tumor	-0.4047359423574637
Tumor	3.648507501088975
Tumor	-0.4104661899408925
Tumor	0.1745695662965056
Tumor	-0.040871714010408525
Tumor	-1.3024712869925819
Tumor	-1.2892129281779403
Tumor	1.247134959540988
Tumor	-0.21082091072787834
Tumor	0.48605820216379025
Tumor	-1.0737488883066135
Tumor	0.5294382257078848
Tumor	0.3082205349781456
Tumor	3.7871495644380935
Tumor	-0.040871714010408525
Tumor	-1.548535737312675
Tumor	-0.05484836353932154
Tumor	-0.7594697174826365
Tumor	3.003879853186024
Tumor	1.084289306168722
Tumor	2.4140487449179964
Tumor	0.49697466569328497
Tumor	1.5503115874732611
Tumor	0.23632299363623058
Tumor	-1.2892129281779403
Tumor	1.9110428983023107
Tumor	-1.1912097994349553
Tumor	0.4897024022539246
Tumor	0.6278448868653106
Tumor	0.22411123327426277
Tumor	0.44189870971923056
Tumor	0.3969161571590436
Tumor	0.12385713918992193
Tumor	-0.8201328142555943
Tumor	2.314823792570143
Tumor	2.2622233072344113
Tumor	0.5437320085439733
Tumor	0.5861341871573021
Tumor	-0.05484836353932154
Tumor	-0.4104661899408925
Tumor	0.07188680597091249
Tumor	1.8199403759610364
Tumor	0.27255966572656076
Tumor	-0.1507651414002118
Tumor	-0.022392042286641413
Tumor	-0.7374893716178677
Tumor	-0.4452992829787175
Tumor	-0.22615762510174303
Tumor	-1.2508990965174531
Tumor	0.7392425467549717
Tumor	-0.3430331025212246
Tumor	-1.1685748626052948
Tumor	-0.8924459239431409
Tumor	0.7059750788167259
Tumor	-1.2508990965174531
Tumor	-1.7041605601544434
Tumor	-0.6064724474268575
Tumor	-0.35407675735749344
Tumor	-1.7041605601544434
Tumor	-1.548535737312675
Tumor	-1.782595269607252
Tumor	-1.0346784382180074
Tumor	1.7986041365428003
Tumor	0.0409512228894674
Tumor	1.6008488181967433
Tumor	2.529038180041301
Tumor	-0.8201328142555943
Tumor	-0.0974034675069972
Tumor	-0.4452992829787175
Tumor	0.054267164993634445
Tumor	0.5186640551630485
Tumor	0.37027741955317023
Tumor	-0.1755443676842143
Tumor	0.18706156104273605
Tumor	0.8430577080926537
Tumor	1.511927604814889
Tumor	-0.4452992829787175
Tumor	-1.548535737312675
Tumor	0.5294382257078848
Tumor	-0.22615762510174303
Tumor	-1.0251627123201914
Tumor	0.8652609566418209
Tumor	-0.0689276608983963
Tumor	1.3754572007531618
Tumor	1.5933139017734588
Tumor	0.49697466569328497
Tumor	-1.436367711379869
Tumor	-0.36519631628157156
Tumor	0.3082205349781456
Tumor	-0.2782827224636487
Tumor	-0.22615762510174303
Tumor	-0.31574610700507477
Tumor	0.20772246213085888
Tumor	-0.11180483274103026
Tumor	-0.10699202113625976
Tumor	-0.040871714010408525
Tumor	1.0488876170145185
Tumor	-1.0737488883066135
Tumor	1.3350443235856693
Tumor	-0.45708829435489107
Tumor	-0.4104661899408925
Tumor	1.1192855923700373
Tumor	-0.5740336978785674
Tumor	-0.05484836353932154
Tumor	-0.1705612539750256
Tumor	0.03649295688028999
Tumor	0.43818223004215157
Tumor	-1.4198843082877044
Tumor	-0.7374893716178677
Tumor	0.30428580565486435
Tumor	0.6858147281924275
Tumor	-0.5740336978785674
Tumor	-0.7087770676095073
Tumor	1.449617700780155
Tumor	0.49697466569328497
Tumor	-0.632989165056146
Tumor	-0.8924459239431409
Tumor	-0.10699202113625976
Tumor	-0.3596269509073874
Tumor	0.6278448868653106
Tumor	0.6858147281924275
Tumor	-0.22615762510174303
Tumor	-0.2782827224636487
Tumor	0.3160696939702019
Tumor	1.44174899482637
Tumor	2.044939322689598
Tumor	0.14513494915269687
Tumor	-0.21082091072787834
Tumor	-0.867815207646391
Tumor	0.6035957386449826
Tumor	-0.493019062660909
Tumor	0.12385713918992193
Tumor	1.142397981467057
Tumor	0.8935552070717852
Tumor	-0.6532265649696828
Tumor	0.22411123327426277
Tumor	1.2219745257378822
Tumor	0.4897024022539246
Tumor	1.8009807882414242
Tumor	-1.1574932557251185
Tumor	-0.3596269509073874
Tumor	-0.6464464336766609
Tumor	-0.493019062660909
Tumor	0.43818223004215157
Tumor	-0.23129989189428438
Tumor	0.1703893812675772
Tumor	0.3082205349781456
Tumor	0.18189882612926964
Tumor	-0.23644084660778775
Tumor	1.256934041922332
Tumor	-0.21023251344678873
Tumor	-0.23116321435940854
Tumor	-0.9977370157166783
Tumor	0.05765053608424863
Tumor	-0.8708543208651965
Tumor	0.4128487060844449
Tumor	0.05765053608424863
Tumor	0.24715837212844255
Tumor	-0.9565565620439642
Tumor	-1.2358824318898955
Tumor	-0.3404415305441961
Tumor	-0.6823978174890947
Tumor	-1.3015511225695007
Tumor	-1.1246197105681601
Tumor	0.791277418634489
Tumor	-1.3015511225695007
Tumor	-0.21543858085386175
Tumor	0.003677546629092025
Tumor	-0.8440690603134322
Tumor	-0.05200111021415963
Tumor	-0.312347879425442
Tumor	-0.835313223258734
Tumor	-0.9977370157166783
Tumor	-0.2259037496815398
Tumor	2.0999533251037117
Tumor	-0.6823978174890947
Tumor	0.4893338962737522
Tumor	-1.2515024054196418
Tumor	-0.32351936171026474
Tumor	1.6761854369339755
Tumor	-0.555318250653162
Tumor	-0.23116321435940854
Tumor	0.22293786785832678
Tumor	-0.8618370453785064
Tumor	-1.2207155011573323
Tumor	-0.3633235414592695
Tumor	0.01732454309517575
Tumor	2.7269475124097435
Tumor	-0.109558151756306
Tumor	0.044308737012993024
Tumor	0.8567205798527978
Tumor	1.0266127362916766
Tumor	-0.9872358828397126
Tumor	-1.2358824318898955
Tumor	1.768670843206615
Tumor	2.8087438298277747
Tumor	2.389468268978639
Tumor	0.9175601952911314
Tumor	0.4017012489502543
