GROUP	DISTANCE
Tumor	0.2328353084242589
Tumor	-0.20936758553046284
Tumor	0.42163768112329236
Tumor	1.3100986232566252
Tumor	1.6760827294031135
Tumor	1.848830536516851
Tumor	1.991453500968089
Tumor	1.09222851383704
Tumor	-0.7192519845603853
Tumor	1.4695496875383647
Tumor	0.9254876626831735
Tumor	1.465034718270378
Tumor	0.9181428341222414
Tumor	-0.890439894413333
Tumor	-0.22634110996856188
Tumor	0.6525929970230516
Tumor	0.5984072565336551
Tumor	0.5633042287505142
Tumor	0.6560527861550931
Tumor	1.0266763232647944
Tumor	0.5965366482933858
Tumor	-0.9710237107369654
Tumor	1.5849190712401597
Tumor	0.43183750341381044
Tumor	0.32912342619749835
Tumor	0.5180943164078692
Tumor	0.15663873510113613
Tumor	1.861548938666572
Tumor	-1.4505595580299593
Tumor	1.2072857816877682
Tumor	0.22581801032570337
Tumor	-1.4209375974078156
Tumor	0.7642330431038401
Tumor	-0.01382214123183635
Tumor	1.477703476183757
Tumor	-0.1841085565799406
Tumor	1.075534881431139
Tumor	1.1519224097917329
Tumor	-0.5788907289935439
Tumor	-0.3981671395458811
Tumor	-1.348535514762295
Tumor	1.4607288072103668
Tumor	1.1882675944008327
Tumor	-0.8089455959488703
Tumor	-0.654012547256836
Tumor	1.4830565251130938
Tumor	-0.19676077583212565
Tumor	-0.6763974738359807
Tumor	-0.7992913542887929
Tumor	-0.6912946551967791
Tumor	-1.0116756717121251
Tumor	1.3191298728639185
Tumor	-0.7642437420688986
Tumor	0.5197246028176945
Tumor	0.4050663536899863
Tumor	-0.653160884234751
Tumor	1.2093133611887372
Tumor	0.6433422317939722
Tumor	-1.1264776356538622
Tumor	-0.8354557078713885
Tumor	-0.5138335906299887
Tumor	0.26422244487476704
Tumor	-0.88526869751567
Tumor	0.6063651499991802
Tumor	-1.246715996849521
Tumor	0.4264248558179754
Tumor	-0.7318013240706132
Tumor	0.9158055034241653
Tumor	-1.0881895252728166
Tumor	-0.9513465037817382
Tumor	-1.0574932172249698
Tumor	1.0522425786768244
Tumor	-0.8052204943713901
Tumor	-0.4339220320695188
Tumor	-0.6798836738900124
Tumor	0.7977243530878184
Tumor	-0.14936607391908788
Tumor	-1.3632469753336611
Tumor	-1.4269328317662255
Tumor	1.1225128167971243
Tumor	-0.029921080164912267
Tumor	-0.4181047277210856
Tumor	-1.2621434454327352
Tumor	0.15335641116363352
Tumor	-1.0363517183082154
Tumor	-0.23597347611397404
Tumor	0.9283337149989211
Tumor	-0.6735734100019093
Tumor	-0.44350578232961396
Tumor	0.18353298839351104
Tumor	0.7443095973501629
Tumor	-0.8010167763458702
Tumor	-0.48276080198002586
Tumor	0.6235636133868347
Tumor	0.3275648358683491
Tumor	-1.417983222167478
Tumor	-0.9828948236574162
Tumor	0.43755380778146946
Tumor	-1.0015358990358214
Tumor	-1.0024804964626175
Tumor	-1.339035558849518
Tumor	-0.255116213543526
Tumor	1.0380406658632162
Tumor	-1.2280985475221962
Tumor	-0.042503414008587335
Tumor	0.2065076354472649
Tumor	-0.9924671881761117
Tumor	-0.6668693864312214
Tumor	-0.6546517373073638
Tumor	0.2858230698729263
Tumor	-0.13910570681624065
Tumor	-0.31668880167828556
Tumor	-0.28398861512261137
Tumor	-1.4416712755558647
Tumor	0.8495004088118645
Tumor	-0.7199324723181737
Tumor	-0.02520984884887095
Tumor	-1.3973485722183392
Tumor	-1.3179055352700693
Tumor	0.7676299098991706
Tumor	-1.151298029958839
Tumor	-1.0180863991946454
Tumor	-0.3316861812752304
Tumor	0.2817265496916371
Tumor	-0.9563669988304697
Tumor	-0.43639988851130274
Tumor	-0.9364756597190418
Tumor	-0.5381983242123732
Tumor	-0.9875111956446896
Tumor	-0.4217783219994384
Tumor	-0.8357119643798062
Tumor	-1.1552730924970909
Tumor	-0.48810087779749234
Tumor	0.25200475463890104
Tumor	0.6563408754626147
Tumor	-1.3912004089771322
Tumor	0.6574928850176731
Tumor	-1.1839086080148282
Tumor	-0.7199324723181737
Tumor	-1.3140287844179819
Tumor	-1.0971817454327006
Tumor	0.6347336703666843
Tumor	0.7366110237319141
Tumor	-0.46307165845502296
Tumor	-0.8209685341932526
Tumor	-0.8209685341932526
Tumor	-0.8455047448792855
Tumor	-0.5278592134372947
Tumor	-1.3274760473791771
Tumor	-1.1677744698629895
Tumor	-1.5782978037015933
Tumor	-0.12819562069320917
Tumor	-0.12419480429282076
Tumor	0.5458517087714952
Tumor	0.5184000851660026
Tumor	-0.17937212189763402
Tumor	0.43691940763612525
Tumor	0.09137799366905615
Tumor	-0.9968311750303619
Tumor	-1.2443497564276431
Tumor	-1.485594092075579
Tumor	-1.130288066335148
Tumor	-0.7680483638989639
Tumor	0.26295805496145663
Tumor	-0.7019403165038341
Tumor	-0.835199524778388
Tumor	0.15457275337871035
Tumor	-1.0657241753237607
Tumor	-0.6963820149667838
Tumor	0.24075803535123808
Tumor	0.8824247876530885
Tumor	-0.6030354850096251
Tumor	-1.3274760473791771
Tumor	2.444279501866094
Tumor	0.12590139427828975
Tumor	-0.5035130713526065
Tumor	-1.2415254085141978
Tumor	-1.2410562710996973
Tumor	0.028908991826529132
Tumor	0.2858230698729263
Tumor	-0.0063607707718094505
Tumor	-0.5919055334327282
Tumor	0.7479187384594257
Tumor	-0.07085184519545144
Tumor	0.09137799366905615
Tumor	0.10878304886297661
Tumor	0.3397792810400626
Tumor	-1.1299059338708892
Tumor	-0.9850455689853379
Tumor	-1.296219458953274
Tumor	0.18891436661201205
Tumor	2.285191456590738
Tumor	-0.11267675167978461
Tumor	-1.3140287844179819
Tumor	2.383957087177378
Tumor	-1.0142330693444872
Tumor	-1.1839086080148282
Tumor	-0.7380200249608715
Tumor	-0.15473951942384315
Tumor	-0.31215587627709973
Tumor	-0.9446051712473532
Tumor	-0.43870501374579357
Tumor	-0.35265743164893604
Tumor	-0.8667496695293316
Tumor	-1.0274859077696397
Tumor	-1.124202887895493
Tumor	-0.8181992697995983
Tumor	-0.29289102581641535
Tumor	-0.38873655875122937
Tumor	2.2527033229795204
Tumor	0.9648037924473039
Tumor	-0.8209685341932526
Tumor	-1.4440679177784552
Tumor	-0.5078183198483885
Tumor	0.2698450138476208
Tumor	0.17741573603490138
Tumor	-1.1809778012308934
